ticker,exchange,assetType,priceCurrency,startDate,endDate
SINOX,NMFQS,Mutual Fund,USD,1995-01-03,2018-06-06
SINRX,NMFQS,Mutual Fund,USD,2013-05-14,2017-12-07
SINTX,,Mutual Fund,USD,,
SINX,PINK,Stock,USD,1997-01-06,2018-06-06
SINYX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
SIOAX,NMFQS,Mutual Fund,USD,2013-01-02,2018-06-06
SIOCF,PINK,Stock,USD,2012-08-14,2018-06-06
SIOLF,PINK,Stock,USD,2009-03-26,2018-06-06
SIOLY,PINK,Stock,USD,2012-02-14,2018-06-06
SIOPF,PINK,Stock,USD,2007-07-17,2018-06-06
SIPC,OTCBB,Stock,USD,2007-11-14,2018-06-06
SIPE,NYSE ARCA,ETF,USD,2014-02-27,2017-08-01
SIPIX,NMFQS,Mutual Fund,USD,2007-10-17,2018-06-06
SIPN,OTCBB,Stock,USD,2002-01-23,2018-06-01
SIR,NYSE,Stock,USD,2012-03-07,2018-06-06
SIRAX,NMFQS,Mutual Fund,USD,2008-01-02,2018-06-06
SIRC,PINK,Stock,USD,2015-12-10,2018-06-06
SIRCX,NMFQS,Mutual Fund,USD,2011-01-03,2018-06-06
SIREF,OTCMKTS,Stock,USD,2017-09-26,2018-06-05
SIRI,NASDAQ,Stock,USD,1994-09-13,2018-06-06
SIRIX,NMFQS,Mutual Fund,USD,2008-01-02,2018-06-06
SIRJX,NMFQS,Mutual Fund,USD,2013-01-02,2018-06-06
SIRO,NASDAQ,Stock,USD,2002-01-22,2016-03-08
SIRRX,NMFQS,Mutual Fund,USD,2008-01-02,2018-06-06
SIRYX,NMFQS,Mutual Fund,USD,2013-01-02,2015-06-10
SIRZF,PINK,Stock,USD,2007-09-12,2018-06-06
SIRZX,NMFQS,Mutual Fund,USD,2013-01-02,2018-06-06
SISAF,OTCBB,Stock,USD,2016-01-12,2018-04-23
SISAX,NMFQS,Mutual Fund,USD,2003-11-18,2018-06-06
SISEX,NMFQS,Mutual Fund,USD,2017-01-03,2018-06-06
SISIX,NMFQS,Mutual Fund,USD,1993-01-04,2018-06-06
SISLX,NMFQS,Mutual Fund,USD,2017-01-03,2018-06-06
SISSX,NMFQS,Mutual Fund,USD,2003-01-02,2018-06-06
SISVX,NMFQS,Mutual Fund,USD,2006-01-03,2017-12-28
SISXF,PINK,Stock,USD,2007-08-14,2018-06-06
SITAX,NMFQS,Mutual Fund,USD,1996-04-10,2018-06-06
SITBX,NMFQS,Mutual Fund,USD,1996-04-10,2018-06-06
SITE,NYSE,Stock,USD,2016-05-12,2018-06-06
SITE1,,Stock,USD,,
SITEX,NMFQS,Mutual Fund,USD,1998-01-02,2018-06-06
SITGX,NMFQS,Mutual Fund,USD,2008-10-15,2018-06-06
SITIX,NMFQS,Mutual Fund,USD,2008-10-15,2018-06-06
SITLX,NMFQS,Mutual Fund,USD,2008-10-15,2018-06-06
SITO,NASDAQ,Stock,USD,2008-08-12,2018-06-06
SITRX,NMFQS,Mutual Fund,USD,2011-01-03,2017-10-27
SITS,PINK,Stock,USD,2002-11-07,2018-06-06
SITSX,NMFQS,Mutual Fund,USD,2008-10-15,2018-06-06
SIUIF,PINK,Stock,USD,2017-09-22,2018-05-10
SIUMF,PINK,Stock,USD,2007-08-02,2018-06-06
SIUPX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
SIUSX,NMFQS,Mutual Fund,USD,1986-01-02,2018-06-06
SIVB,NASDAQ,Stock,USD,1990-03-26,2018-06-06
SIVBO,NASDAQ,Stock,USD,2004-03-16,2017-12-28
SIVE,PINK,Stock,USD,2007-05-17,2018-06-06
SIVIX,NMFQS,Mutual Fund,USD,1999-01-04,2018-06-06
SIVLX,NMFQS,Mutual Fund,USD,2017-01-03,2018-06-06
SIVR,NYSE ARCA,ETF,USD,2009-07-24,2018-06-06
SIVSX,NMFQS,Mutual Fund,USD,2017-01-03,2018-06-06
SIX,NYSE,Stock,USD,2010-05-11,2018-06-06
SIXD,OTCMKTS,Stock,USD,2016-04-01,2018-05-31
SIXGF,OTCMKTS,Stock,USD,2017-10-12,2018-06-04
SIXN,OTCMKTS,Stock,USD,2017-10-31,2018-03-09
SIYYX,NMFQS,Mutual Fund,USD,2015-01-02,2018-06-06
SIZ,NYSE ARCA,ETF,USD,2011-09-06,2018-06-06
SIZAX,NMFQS,Mutual Fund,USD,2014-05-08,2016-07-22
SIZCX,NMFQS,Mutual Fund,USD,2014-05-08,2016-07-22
SIZE,NYSE ARCA,ETF,USD,2013-04-18,2018-06-06
SIZFX,NMFQS,Mutual Fund,USD,2014-05-08,2016-07-22
SIZRX,NMFQS,Mutual Fund,USD,2014-05-08,2016-07-22
SIZSX,NMFQS,Mutual Fund,USD,2014-05-08,2016-07-22
SIZYX,NMFQS,Mutual Fund,USD,2014-05-08,2016-07-22
SJB,NYSE ARCA,ETF,USD,2011-03-22,2018-06-06
SJF,NYSE ARCA,ETF,USD,2007-04-09,2015-01-08
SJFC,,Stock,USD,,
SJGXX,,Mutual Fund,USD,,
SJH,NYSE ARCA,ETF,USD,2000-01-03,2015-01-08
SJH1,,Stock,USD,,
SJI,NYSE,Stock,USD,1987-12-30,2018-06-06
SJISU,PINK,Stock,USD,2018-04-19,2018-04-25
SJIU,NYSE,Stock,USD,2018-04-19,2018-06-06
SJL,NYSE ARCA,ETF,USD,2007-03-01,2015-01-08
SJM,NYSE,Stock,USD,1994-10-31,2018-06-06
SJMHF,PINK,Stock,USD,2017-09-05,2018-06-06
SJMHY,PINK,Stock,USD,2017-09-29,2018-06-06
SJMXX,,Mutual Fund,USD,,
SJNK,NYSE ARCA,ETF,USD,2012-04-09,2018-06-06
SJR,NYSE,Stock,USD,1998-07-01,2018-06-06
SJRNF,PINK,Stock,USD,2018-01-19,2018-06-05
SJRWF,OTCMKTS,Stock,USD,2017-10-25,2018-04-25
SJT,NYSE,Stock,USD,1987-10-29,2018-06-06
SJW,NYSE,Stock,USD,1972-06-01,2018-06-06
SKAJ,PINK,Stock,USD,2013-02-21,2018-06-06
SKAS,OTCMKTS,Stock,USD,2002-01-24,2018-06-06
SKAX,PINK,Stock,USD,1999-01-08,2017-06-12
SKBI,PINK,Stock,USD,2006-02-16,2018-05-18
SKBRX,NMFQS,Mutual Fund,USD,2012-01-03,2016-07-22
SKBSY,PINK,Stock,USD,2010-06-02,2018-06-06
SKCB,,Stock,USD,,
SKCRX,NMFQS,Mutual Fund,USD,2005-02-15,2018-06-06
SKF,NYSE ARCA,ETF,USD,2007-02-01,2018-06-06
SKFOF,PINK,Stock,USD,2008-04-02,2018-06-05
SKFRY,PINK,Stock,USD,2007-07-13,2018-06-06
SKH,NYSE,Stock,USD,2007-05-15,2015-02-02
SKHCF,PINK,Stock,USD,2007-07-16,2018-06-06
SKHCY,PINK,Stock,USD,2010-10-25,2017-09-05
SKHHY,PINK,Stock,USD,2017-09-22,2018-06-06
SKHRF,PINK,Stock,USD,2011-09-12,2018-06-06
SKHSF,PINK,Stock,USD,2017-12-05,2018-05-23
SKHSY,PINK,Stock,USD,2007-07-13,2018-06-06
SKIAF,PINK,Stock,USD,2014-12-12,2018-06-06
SKIGF,PINK,Stock,USD,2010-04-30,2018-06-06
SKIRX,NMFQS,Mutual Fund,USD,2005-02-15,2018-06-06
SKIS,NASDAQ,Stock,USD,2014-11-21,2018-06-06
SKJJF,OTCMKTS,Stock,USD,2018-01-25,2018-04-25
SKK,NYSE ARCA,ETF,USD,1998-05-19,2016-01-05
SKKAF,OTCMKTS,Stock,USD,2017-10-12,2017-10-16
SKKFF,OTCMKTS,Stock,USD,2006-11-28,2018-03-09
SKKY,OTCMKTS,Stock,USD,2016-01-04,2018-06-06
SKLAX,NMFQS,Mutual Fund,USD,2014-04-03,2018-06-06
SKLCX,NMFQS,Mutual Fund,USD,2014-04-03,2018-06-06
SKLIX,NMFQS,Mutual Fund,USD,2014-04-03,2018-06-06
SKLKF,PINK,Stock,USD,2007-07-13,2018-06-06
SKLKY,PINK,Stock,USD,2007-07-13,2018-06-06
SKLMF,OTCMKTS,Stock,USD,2017-09-26,2018-05-23
SKLN,NASDAQ,Stock,USD,2014-10-31,2018-02-01
SKLNU,NASDAQ,Stock,USD,2016-01-04,2016-03-08
SKLNX,NMFQS,Mutual Fund,USD,2014-04-03,2018-06-06
SKLTF,PINK,Stock,USD,2017-10-04,2018-06-01
SKLTY,PINK,Stock,USD,2017-10-17,2018-05-30
SKLUY,OTCMKTS,Stock,USD,,
SKLYF,OTCMKTS,Stock,USD,2017-09-22,2018-06-06
SKM,NYSE,Stock,USD,1996-06-27,2018-06-06
SKNAF,OTCMKTS,Stock,USD,2017-10-04,2018-02-28
SKNRX,NMFQS,Mutual Fund,USD,2005-02-15,2018-06-06
SKNVY,PINK,Stock,USD,,
SKOR,NASDAQ,ETF,USD,2014-11-13,2018-06-06
SKPBF,OTCBB,Stock,USD,2013-11-14,2018-04-18
SKPI,PINK,Stock,USD,2017-09-28,2018-06-04
SKPN,PINK,Stock,USD,2017-11-09,2018-05-31
SKPO,PINK,Stock,USD,1996-12-09,2018-06-06
SKRED,OTCMKTS,Stock,USD,2017-10-25,2017-12-12
SKREF,OTCMKTS,Stock,USD,2017-09-22,2018-06-06
SKRRX,NMFQS,Mutual Fund,USD,2017-01-03,2018-06-06
SKRUF,PINK,Stock,USD,2008-10-27,2018-06-06
SKRV,OTCMKTS,Stock,USD,2007-02-09,2018-05-18
SKS,NYSE,Stock,USD,2006-12-28,2013-11-12
SKSBF,PINK,Stock,USD,2007-07-24,2018-06-06
SKSEX,NMFQS,Mutual Fund,USD,1988-01-04,2018-06-06
SKSIX,NMFQS,Mutual Fund,USD,2017-06-12,2018-06-06
SKSJF,PINK,Stock,USD,2013-05-20,2018-04-02
SKSRX,NMFQS,Mutual Fund,USD,2005-02-15,2018-06-06
SKSTX,NMFQS,Mutual Fund,USD,2017-06-12,2018-06-06
SKSUF,OTCMKTS,Stock,USD,2018-01-12,2018-05-29
SKSUY,PINK,Stock,USD,2013-02-07,2018-06-06
SKSZX,NMFQS,Mutual Fund,USD,2017-06-12,2018-06-06
SKT,NYSE,Stock,USD,1993-05-28,2018-06-06
SKTAX,NMFQS,Mutual Fund,USD,2003-11-18,2018-06-06
SKTO,OTCMKTS,Stock,USD,2017-09-22,2018-06-06
SKTP,PINK,Stock,USD,2008-09-24,2018-06-06
SKTPP,PINK,Stock,USD,2008-07-10,2018-06-06
SKUFF,PINK,Stock,USD,2007-07-19,2018-06-06
SKUL,NASDAQ,Stock,USD,2011-07-19,2016-10-04
SKUNF,OTCMKTS,Stock,USD,2014-09-03,2018-05-18
SKUYF,OTCBB,Stock,USD,2012-08-03,2018-06-04
SKVI,OTCBB,Stock,USD,2011-02-22,2018-06-06
SKVKY,PINK,Stock,USD,2009-07-09,2018-06-06
SKVY,PINK,Stock,USD,1997-02-13,2018-06-06
SKWIF,OTCBB,Stock,USD,2016-02-01,2017-09-18
SKX,NYSE,Stock,USD,1999-06-09,2018-06-06
SKXJF,PINK,Stock,USD,2007-07-20,2018-06-06
SKY,NYSE,Stock,USD,1981-12-31,2018-06-06
SKYAX,NMFQS,Mutual Fund,USD,2014-06-16,2018-06-06
SKYAY,OTCMKTS,Stock,USD,2016-01-04,2018-06-06
SKYC,PINK,Stock,USD,2007-02-01,2018-02-13
SKYCD,PINK,Stock,USD,2018-02-28,2018-03-12
SKYCX,NMFQS,Mutual Fund,USD,2014-10-20,2018-06-06
SKYEY,PINK,Stock,USD,2010-01-04,2016-06-27
SKYF,PINK,Stock,USD,2016-01-04,2018-06-06
SKYI,PINK,Stock,USD,2017-10-09,2018-04-19
SKYIX,NMFQS,Mutual Fund,USD,2014-04-08,2018-06-06
SKYS,NASDAQ,Stock,USD,2014-11-13,2018-06-06
SKYT,,Stock,USD,,
SKYTY,PINK,Stock,USD,2017-09-25,2018-06-01
SKYW,NASDAQ,Stock,USD,1990-03-26,2018-06-06
SKYY,NASDAQ,ETF,USD,2011-07-06,2018-06-06
SKYZF,PINK,Stock,USD,2017-12-20,2018-05-22
SLAAX,NMFQS,Mutual Fund,USD,2004-01-02,2017-08-11
SLAB,NASDAQ,Stock,USD,2000-03-24,2018-06-06
SLADX,NMFQS,Mutual Fund,USD,2005-01-03,2018-06-06
SLAFX,NMFQS,Mutual Fund,USD,1993-01-04,2018-06-06
SLANX,NMFQS,Mutual Fund,USD,2002-01-02,2018-06-06
SLAOX,NMFQS,Mutual Fund,USD,2001-05-29,2016-07-22
SLAPX,NMFQS,Mutual Fund,USD,2002-01-02,2018-06-06
SLARX,NMFQS,Mutual Fund,USD,2015-02-04,2018-06-06
SLASX,NMFQS,Mutual Fund,USD,1980-01-14,2018-06-06
SLATX,NMFQS,Mutual Fund,USD,2010-05-10,2016-02-29
SLAUX,,Mutual Fund,USD,,
SLB,NYSE,Stock,USD,1981-12-31,2018-06-06
SLBAX,NMFQS,Mutual Fund,USD,2001-01-02,2018-06-06
SLBBW,OTCMKTS,Stock,USD,2017-09-22,2018-06-06
SLBBX,NMFQS,Mutual Fund,USD,2001-01-02,2018-06-06
SLCA,NYSE,Stock,USD,2012-02-01,2018-06-06
SLCAX,NMFQS,Mutual Fund,USD,2007-09-04,2018-06-06
SLCCX,NMFQS,Mutual Fund,USD,1998-01-02,2018-06-06
SLCFF,OTCMKTS,Stock,USD,2017-09-28,2018-06-06
SLCGX,NMFQS,Mutual Fund,USD,1995-01-03,2018-06-06
SLCH,PINK,Stock,USD,2017-09-22,2018-06-04
SLCJF,PINK,Stock,USD,2018-06-01,2018-06-01
SLCJY,PINK,Stock,USD,2011-08-15,2018-06-06
SLCO,OTCMKTS,Stock,USD,2017-09-25,2018-06-01
SLCSX,,Mutual Fund,USD,2018-03-21,2018-06-06
SLCT,NASDAQ,Stock,USD,2003-12-16,2018-06-06
SLCTX,NMFQS,Mutual Fund,USD,2017-02-09,2018-06-06
SLCVX,NMFQS,Mutual Fund,USD,1995-01-03,2018-06-06
SLD,NYSE,Stock,USD,2013-02-08,2018-06-06
SLDA,NYSE,Stock,USD,2017-08-11,2018-06-06
SLDAX,NMFQS,Mutual Fund,USD,2012-07-02,2018-06-06
SLDB,NASDAQ,Stock,USD,2018-01-26,2018-06-06
SLDBX,NMFQS,Mutual Fund,USD,2014-08-04,2018-06-06
SLDC,PINK,Stock,USD,2017-09-22,2018-06-06
SLDD,NYSE,Stock,USD,2018-05-02,2018-06-06
SLDGF,OTCMKTS,Stock,USD,2016-09-28,2018-05-31
SLDR,NYSE ARCA,ETF,USD,2016-01-04,2016-04-01
SLDSX,NMFQS,Mutual Fund,USD,1989-12-28,2016-06-07
SLEAX,NMFQS,Mutual Fund,USD,2001-01-02,2018-06-06
SLEBX,NMFQS,Mutual Fund,USD,2001-01-02,2018-06-06
SLEIX,NMFQS,Mutual Fund,USD,2002-01-02,2018-06-06
SLESX,NMFQS,Mutual Fund,USD,2017-06-12,2018-06-06
SLF,NYSE,Stock,USD,2000-03-23,2018-06-06
SLFBF,OTCMKTS,Stock,USD,2005-06-10,2017-12-28
SLFFF,PINK,Stock,USD,2017-11-17,2018-06-04
SLFPD,NASDAQ,Stock,USD,,
SLFPF,PINK,Stock,USD,2007-07-16,2018-06-06
SLFPY,PINK,Stock,USD,2010-04-19,2018-06-06
SLFYF,OTCMKTS,Stock,USD,2018-02-26,2018-04-23
SLFYX,NMFQS,Mutual Fund,USD,2015-01-02,2018-06-06
SLG,NYSE,Stock,USD,1997-08-15,2018-06-06
SLG-P-I,NYSE,Stock,USD,2014-09-22,2018-06-06
SLGAX,NMFQS,Mutual Fund,USD,2009-10-01,2018-06-06
SLGBF,OTCMKTS,Stock,USD,2017-10-12,2018-06-05
SLGCX,NMFQS,Mutual Fund,USD,1999-01-04,2018-06-06
SLGD,PINK,Stock,USD,1987-12-31,2018-06-06
SLGFX,,Mutual Fund,USD,2018-02-16,2018-06-06
SLGGF,OTCMKTS,Stock,USD,2016-10-18,2018-06-06
SLGIX,NMFQS,Mutual Fund,USD,1997-11-04,2015-09-14
SLGL,NASDAQ,Stock,USD,2018-02-01,2018-06-06
SLGN,NASDAQ,Stock,USD,1997-02-14,2018-06-06
SLGRF,PINK,Stock,USD,2014-11-17,2018-06-06
SLGRX,NMFQS,Mutual Fund,USD,2013-01-02,2018-06-06
SLGX,PINK,Stock,USD,2017-10-09,2018-05-25
SLGYF,OTCMKTS,Stock,USD,2017-10-10,2018-05-29
SLGYX,NMFQS,Mutual Fund,USD,2007-01-03,2018-06-06
SLH,NYSE,Stock,USD,2007-05-10,2016-03-11
SLHAX,,Mutual Fund,USD,,
SLHDX,,Mutual Fund,USD,,
SLHIX,,Mutual Fund,USD,2018-05-21,2018-06-06
SLHZX,,Mutual Fund,USD,,
SLI,NYSE,Stock,USD,2016-01-04,2016-06-01
SLIAX,NMFQS,Mutual Fund,USD,2001-01-02,2018-06-06
SLIBX,NMFQS,Mutual Fund,USD,2001-01-02,2018-06-06
SLIF,OTCBB,Stock,USD,2016-04-13,2018-04-16
SLIM,NASDAQ,ETF,USD,2016-06-09,2018-06-06
SLIO,PINK,Stock,USD,2016-01-04,2018-06-01
SLIYX,NMFQS,Mutual Fund,USD,2015-01-02,2018-06-06
SLJ,,Stock,USD,,
SLJB,OTCMKTS,Stock,USD,2017-09-26,2018-05-22
SLLAX,NMFQS,Mutual Fund,USD,2009-10-01,2018-06-06
SLLDY,PINK,Stock,USD,2009-11-25,2018-06-06
SLLFF,PINK,Stock,USD,2012-08-13,2018-06-06
SLLGF,OTCMKTS,Stock,USD,2018-01-11,2018-01-11
SLLN,OTCMKTS,Stock,USD,2000-02-25,2018-04-17
SLLTD,PINK,Stock,USD,2017-12-14,2018-01-10
SLLTF,PINK,Stock,USD,2017-09-22,2018-06-06
SLM,NASDAQ,Stock,USD,1988-01-05,2018-06-06
SLMAF,PINK,Stock,USD,2007-10-12,2018-06-06
SLMAP,NASDAQ,Stock,USD,2003-10-09,2017-07-14
SLMBP,NASDAQ,Stock,USD,2005-07-11,2018-06-06
SLMBX,NMFQS,Mutual Fund,USD,1997-01-02,2017-08-04
SLMCX,NMFQS,Mutual Fund,USD,1984-01-03,2018-06-06
SLMLF,OTCMKTS,Stock,USD,2016-08-08,2018-04-24
SLMMX,NMFQS,Mutual Fund,USD,1988-01-15,2018-06-06
SLMNP,PINK,Stock,USD,2015-04-29,2018-06-06
SLMTX,NMFQS,Mutual Fund,USD,1995-01-03,2018-06-06
SLMXF,OTCMKTS,Stock,USD,2017-10-10,2018-06-05
SLMZF,OTCMKTS,Stock,USD,2017-09-22,2018-04-16
SLNCF,PINK,Stock,USD,2007-12-27,2018-06-06
SLNE,,Stock,USD,,
SLNLF,PINK,Stock,USD,2007-08-16,2018-06-06
SLNLY,PINK,Stock,USD,2012-04-10,2018-06-06
SLNM,OTCMKTS,Stock,USD,1999-06-22,2018-06-06
SLNN,PINK,Stock,USD,2017-09-22,2017-10-12
SLNO,NASDAQ,Stock,USD,2014-11-13,2018-06-06
SLNOW,NASDAQ,Stock,USD,2014-11-13,2018-06-06
SLNR,PINK,Stock,USD,2012-10-09,2017-08-28
SLNX,OTCMKTS,Stock,USD,2017-10-23,2018-06-05
SLOFF,OTCMKTS,Stock,USD,2017-09-28,2018-05-16
SLOIF,PINK,Stock,USD,2007-07-19,2018-06-06
SLOIY,PINK,Stock,USD,2017-10-19,2017-12-29
SLOT,PINK,Stock,USD,2017-10-18,2018-05-21
SLOW,NYSE ARCA,ETF,USD,2016-01-04,2016-04-01
SLP,NASDAQ,Stock,USD,1997-06-19,2018-06-06
SLPAX,NMFQS,Mutual Fund,USD,2007-09-04,2018-06-06
SLPBX,NMFQS,Mutual Fund,USD,1998-01-02,2016-12-05
SLPC,PINK,Stock,USD,2014-06-05,2018-02-14
SLPHQ,OTCMKTS,Stock,USD,,
SLPIX,NMFQS,Mutual Fund,USD,2002-01-02,2018-06-06
SLPSX,NMFQS,Mutual Fund,USD,2002-01-02,2018-06-06
SLQD,NYSE ARCA,ETF,USD,2013-10-17,2018-06-06
SLRA,NYSE,Stock,USD,2012-12-12,2017-12-15
SLRAX,NMFQS,Mutual Fund,USD,2004-01-02,2018-06-06
SLRBX,NMFQS,Mutual Fund,USD,2004-01-02,2018-06-06
SLRC,NASDAQ,Stock,USD,2010-02-09,2018-06-06
SLRIX,NMFQS,Mutual Fund,USD,2004-01-02,2018-06-06
SLRK,PINK,Stock,USD,2007-10-26,2018-06-06
SLROF,OTCMKTS,Stock,USD,2007-01-04,2018-02-13
SLRRF,PINK,Stock,USD,2011-08-25,2018-06-06
SLRYX,NMFQS,Mutual Fund,USD,2015-11-03,2018-06-06
SLRZF,PINK,Stock,USD,2018-01-17,2018-02-16
SLS,NASDAQ,Stock,USD,2017-12-29,2018-06-06
SLSAX,NMFQS,Mutual Fund,USD,2013-12-17,2018-01-26
SLSCX,NMFQS,Mutual Fund,USD,2013-12-17,2018-01-26
SLSDF,OTCMKTS,Stock,USD,2016-01-08,2018-06-06
SLSDX,NMFQS,Mutual Fund,USD,2005-01-03,2018-06-06
SLSFX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
SLSIX,NMFQS,Mutual Fund,USD,2013-12-17,2018-01-26
SLSKF,PINK,Stock,USD,2008-01-10,2018-05-18
SLSR,PINK,Stock,USD,2001-01-02,2018-02-20
SLSSX,NMFQS,Mutual Fund,USD,1980-01-21,2018-06-06
SLSX,PINK,Stock,USD,2005-10-28,2018-06-06
SLT,,ETF,USD,2018-05-16,2018-06-06
SLTB,NYSE,Stock,USD,2014-09-29,2018-06-06
SLTC,,Stock,USD,,
SLTD,NASDAQ,Stock,USD,,
SLTFD,OTCMKTS,Stock,USD,2014-11-10,2018-06-04
SLTFF,OTCMKTS,Stock,USD,2017-11-15,2018-05-31
SLTK,OTCBB,Stock,USD,2017-09-22,2018-06-06
SLTM,NASDAQ,Stock,USD,,
SLTMX,NMFQS,Mutual Fund,USD,1995-01-03,2018-06-06
SLTN,PINK,Stock,USD,2014-02-19,2018-04-30
SLTTF,OTCMKTS,Stock,USD,2017-07-13,2018-06-06
SLTZ,OTCMKTS,Stock,USD,2017-10-18,2018-05-30
SLUP,OTCMKTS,Stock,USD,1997-02-14,2018-05-09
SLUXF,PINK,Stock,USD,2008-02-08,2018-06-01
SLUXY,PINK,Stock,USD,2017-10-05,2018-05-14
SLV,NYSE ARCA,ETF,USD,2006-04-28,2018-06-06
SLVAX,NMFQS,Mutual Fund,USD,1998-01-02,2018-06-06
SLVBX,NMFQS,Mutual Fund,USD,1998-01-02,2017-08-04
SLVCX,NMFQS,Mutual Fund,USD,1999-01-04,2018-06-06
SLVFF,PINK,Stock,USD,2007-07-05,2018-02-20
SLVH,PINK,Stock,USD,2008-11-10,2018-06-06
SLVIX,NMFQS,Mutual Fund,USD,2002-01-02,2018-06-06
SLVO,NASDAQ,ETF,USD,2013-04-17,2018-06-06
SLVP,NYSE ARCA,ETF,USD,2012-02-02,2018-06-06
SLVRF,PINK,Stock,USD,2017-09-22,2018-06-06
SLVRX,NMFQS,Mutual Fund,USD,2004-01-02,2018-06-06
SLVTX,NMFQS,Mutual Fund,USD,2010-01-04,2018-03-09
SLVYX,NMFQS,Mutual Fund,USD,2007-01-03,2018-06-06
SLW,NYSE,Stock,USD,2005-07-06,2017-05-15
SLX,NYSE ARCA,ETF,USD,2006-10-17,2018-06-06
SLXP,NASDAQ,Stock,USD,2000-11-21,2015-04-01
SLXXF,OTCMKTS,Stock,USD,2017-09-28,2018-06-01
SLY,NYSE ARCA,ETF,USD,2005-11-15,2018-06-06
SLYCX,NMFQS,Mutual Fund,USD,2015-01-02,2018-06-06
SLYG,NYSE ARCA,ETF,USD,2000-10-02,2018-06-06
SLYQF,PINK,Stock,USD,2014-11-18,2018-06-06
SLYV,NYSE ARCA,ETF,USD,2000-10-02,2018-06-06
SM,NYSE,Stock,USD,1992-12-21,2018-06-06
SMA,NYSE,Stock,USD,2004-12-09,2014-12-10
SMAA,PINK,Stock,USD,2017-09-27,2018-06-05
SMAAX,NMFQS,Mutual Fund,USD,1999-01-04,2018-06-06
SMAC,NASDAQ,Stock,USD,2014-11-04,2015-11-04
SMACR,NASDAQ,Stock,USD,2014-11-19,2015-10-27
SMACU,NASDAQ,Stock,USD,2014-09-24,2015-10-14
SMACX,,Mutual Fund,USD,2017-12-29,2018-06-06
SMAIX,NMFQS,Mutual Fund,USD,2001-01-02,2018-06-06
SMAL,PINK,Stock,USD,2001-01-02,2018-06-06
SMALX,NMFQS,Mutual Fund,USD,1995-01-03,2018-06-06
SMANP,OTCMKTS,Stock,USD,2018-02-16,2018-02-16
SMAPX,NMFQS,Mutual Fund,USD,2013-01-02,2018-06-06
SMAR,NYSE,Stock,USD,2018-04-27,2018-06-06
SMARX,NMFQS,Mutual Fund,USD,2005-10-05,2018-06-06
SMAS,OTCMKTS,Stock,USD,2017-11-27,2018-05-02
SMAVX,NMFQS,Mutual Fund,USD,2001-01-02,2018-06-06
SMAWF,PINK,Stock,USD,2007-07-17,2018-06-06
SMAYX,NMFQS,Mutual Fund,USD,2016-01-04,2018-06-06
SMB,NYSE ARCA,ETF,USD,2008-02-28,2018-06-06
SMBAX,NMFQS,Mutual Fund,USD,2007-01-03,2018-06-06
SMBC,NASDAQ,Stock,USD,1994-04-12,2018-06-06
SMBCX,NMFQS,Mutual Fund,USD,1999-01-04,2018-06-06
SMBK,NASDAQ,Stock,USD,2001-01-02,2018-06-06
SMBL,,Stock,USD,2017-01-02,2017-05-15
SMBMF,PINK,Stock,USD,2007-07-13,2018-06-06
SMBMY,PINK,Stock,USD,2011-09-12,2018-06-06
SMBPX,NMFQS,Mutual Fund,USD,1995-01-03,2018-06-06
SMBYX,NMFQS,Mutual Fund,USD,1999-01-04,2018-06-06
SMBZF,OTCBB,Stock,USD,2007-08-07,2018-06-06
SMC,,Stock,USD,,
SMCAX,NMFQS,Mutual Fund,USD,2003-01-02,2017-09-27
SMCAY,PINK,Stock,USD,2013-10-18,2018-06-06
SMCBF,PINK,Stock,USD,2007-08-16,2018-06-06
SMCBX,NMFQS,Mutual Fund,USD,2002-06-28,2017-01-23
SMCCX,NMFQS,Mutual Fund,USD,2003-01-02,2017-09-27
SMCDX,NMFQS,Mutual Fund,USD,1998-12-31,2015-10-29
SMCDY,PINK,Stock,USD,2012-05-09,2018-06-06
SMCE,PINK,Stock,USD,2017-09-22,2018-06-06
SMCEX,NMFQS,Mutual Fund,USD,1993-01-04,2018-06-06
SMCFX,NMFQS,Mutual Fund,USD,2009-01-02,2018-06-06
SMCG,PINK,Stock,USD,2012-10-04,2017-07-24
SMCI,NASDAQ,Stock,USD,2007-03-29,2018-06-06
SMCIX,NMFQS,Mutual Fund,USD,1997-01-02,2018-06-06
SMCP,NASDAQ,ETF,USD,2015-04-21,2018-06-06
SMCPX,NMFQS,Mutual Fund,USD,2001-01-02,2018-06-06
SMCSX,NMFQS,Mutual Fund,USD,2006-01-03,2017-09-27
SMCWX,NMFQS,Mutual Fund,USD,1991-01-02,2018-06-06
SMCYX,NMFQS,Mutual Fund,USD,2004-01-02,2018-06-06
SMD,NYSE ARCA,Stock,USD,2005-11-15,2017-10-13
SMDAX,NMFQS,Mutual Fund,USD,2010-01-04,2017-08-10
SMDD,NYSE ARCA,ETF,USD,2010-02-11,2018-06-06
SMDI,OTCBB,Stock,USD,,
SMDIX,NMFQS,Mutual Fund,USD,2006-04-03,2018-06-06
SMDLX,NMFQS,Mutual Fund,USD,2001-01-02,2018-06-06
SMDM,OTCMKTS,Stock,USD,1994-11-11,2018-06-06
SMDMX,NMFQS,Mutual Fund,USD,1994-01-03,2018-06-06
SMDOX,NMFQS,Mutual Fund,USD,2017-01-03,2018-06-06
